rank,code,name,momentum,volatility,volume_ratio,turnover_stability,pvt,clv,score,momentum_norm,volatility_norm,volume_ratio_norm,turnover_stability_norm,pvt_norm,clv_norm
1,002738,中矿资源,0.38051155410482973,-0.029434954386968536,1.0591122665950745,0.8451238383333868,0.03023089755250932,0.7142857142857111,84.29729850430101,100.0,51.138734098287145,20.02120727322118,100.0,31.823647308112395,69.48114876401695
2,000408,藏格矿业,0.38051155410482973,-0.030722208601003918,1.0993308091914424,0.8451238383333868,0.03699273958212496,0.623188405797101,84.22002973050499,100.0,48.521168587230406,21.48665108392023,100.0,32.93580317585942,59.75050054384885
3,603286,日盈电子,0.38051155410482973,-0.03863968121505589,1.3747258244506868,0.7318191947284701,0.10392825703281658,0.6877394636015334,82.65181955681922,100.0,32.42139355964668,31.521224555647077,68.78229702956119,43.945041215941416,66.64558499975463
4,002324,普利特,0.38051155410482973,-0.023829183154106946,0.652090105378379,0.5207677664363051,0.133341460694515,0.0638104838709676,81.92325321087915,100.0,62.53778277260691,5.190532950720421,10.633393416348838,48.78278615264996,0.0
5,000703,恒逸石化,0.3800139447133132,-0.042922144252731664,1.0060135904953278,0.74808970361754,0.1335472868580873,0.46341463414634226,81.75488157705405,99.90616467484305,23.71322432036751,18.086449790146332,73.26514872492479,48.81663946873605,42.684108654374036
6,002837,英维克,0.38051155410482973,-0.040911059002726534,0.9901232282296898,0.7982896965287354,0.03987305991331016,0.17301038062283733,81.3514061078904,100.0,27.802663168429937,17.507452354420057,87.0962541232549,33.409544671636525,11.66429391384244
7,002796,世嘉科技,0.38051155410482973,-0.037241611509043086,0.5916652349418857,0.7142937477380498,0.09414864850704384,0.8198198198198172,81.10720917976406,100.0,35.264296697668016,2.98883078358501,63.95368470473169,42.33653735581424,80.75387759892955
8,002718,友邦吊顶,0.38051155410482973,-0.03694038700271971,0.8159880208234547,0.6344171484231012,0.13230782594178694,1.0,81.10438816784347,100.0,35.87682130255192,11.162484450453599,41.9460787287784,48.61277878626682,100.0
9,603163,圣晖集成,0.38051155410482973,-0.05458372361180416,1.896202435568625,0.6614985051134964,0.18748271767990815,0.8677325581395353,80.76525915099518,100.0,0.0,50.522277872186464,49.40753593211388,57.68768460780169,85.87172366473771
10,600776,东方通信,0.373076860237775,-0.0448776268841753,1.6183297489730744,0.679555035373478,0.1148320153370595,0.4818652849740932,80.30514004509101,98.59802301091784,19.736850549182748,40.397425442289105,54.382472354828906,45.738439926743354,44.654932991741205
