rank,code,name,momentum,volatility,volume_ratio,turnover_stability,pvt,clv,score,momentum_norm,volatility_norm,volume_ratio_norm,turnover_stability_norm,pvt_norm,clv_norm
1,600089,特变电工,0.3867224807016621,-0.037283897190716495,1.8414271048350994,0.7340034669853233,0.2483775134938859,0.8949999999999996,68.61693139370975,83.84678194911393,35.67119154117842,55.77970137379844,68.87692172513333,68.57844840492095,88.79530966451064
2,600516,方大炭素,0.2452620507630331,-0.03359997110406013,2.9391506683470476,0.49530349845744615,0.42251179431402225,1.0,67.07855580706527,62.070137424495144,43.301490411358536,100.0,3.240114181412806,97.19853841350515,100.0
3,000007,全新好,0.1037152204191365,-0.023254316731825382,2.9391506683470476,0.6434313599854036,0.2611030546589904,0.8888888888888888,65.19725922873458,40.28019228349117,64.72983425182501,100.0,43.97174895679798,70.66997301361889,88.14318483017003
4,603556,海兴电力,0.2694151809435298,-0.03356911990993975,2.9391506683470476,0.5740347470119961,0.1754381836599164,1.0,65.17384574194958,65.78830886173527,43.36539067051224,100.0,24.88933282573073,56.59040001386213,100.0
5,603185,弘元绿能,0.28266870147966283,-0.032931403809901,2.625827897351869,0.6387933958257633,0.10739613499418826,1.0,64.9823658313355,67.82857698152198,44.68625442379069,87.37821892474575,42.696419249725025,45.40725130810528,100.0
6,601138,工业富联,0.47230339468531024,-0.043928372597181374,1.1413659019644185,0.8334749004124936,0.08157816890918011,0.8309455587392538,64.58140790326809,97.02124453714944,21.908881442035085,27.578689318888284,96.22919735475784,41.163902383864844,81.95997462699209
7,001203,大中矿业,0.37390820576063544,-0.029391120532148197,1.1822093414584114,0.7054612536627342,0.14481317220011392,1.0,64.54281114870604,81.87413199779871,52.019034414192966,29.224011649008695,61.02849269399249,51.556982237848224,100.0
8,000723,美锦能源,0.13205257836198186,-0.029061964199050376,2.8266390357409596,0.5820258574451258,0.43955683150514235,0.8076923076923083,64.37067845919528,44.64249042549417,52.70079651730523,95.46762212442155,27.0866979146109,100.0,79.4785891291405
9,600021,上海电力,0.4916533008648646,-0.054506031643958584,0.9881805740485582,0.840089788494474,0.08975982458188163,1.0,64.29468568823947,100.0,0.0,21.407827026454477,98.048134066974,42.50861016150127,100.0
10,600803,新奥股份,0.04055193079829944,-0.013977880168076745,2.8623622404544364,0.6612587564316461,0.11586186380762072,1.0,64.1175976312598,30.55673459518037,83.94357029502353,96.90668277031037,48.87385848267742,46.798648335086796,100.0
11,600517,国网英大,0.05747566690699349,-0.02105393000912532,2.8966317689883576,0.6673196959913098,0.14402548188391018,1.0,63.721881746837646,33.16200156225642,69.28736551853301,98.28718405125298,50.54047254159509,51.4275202637759,100.0
12,002497,雅化集团,0.35786947290685867,-0.03755113801658391,1.1946286830440247,0.7289836434921636,0.2018926545643803,0.9813084112149537,63.54362505061383,79.40510384530725,35.11767137716967,29.724307909298137,67.4965897939815,60.938362602556936,98.00539557890714
13,600219,南山铝业,0.13652127764612967,-0.027971670853656795,2.457450259128227,0.6829258236999489,0.18093404074792618,1.0,63.51458390713634,45.330409130679236,54.95905683139104,80.5953551039101,54.831786056347575,57.49367950479488,100.0
14,001332,锡装股份,0.4906195647299728,-0.046636328279473595,1.242102678371262,0.7757194747739246,0.018691636243909744,0.9670886075949378,63.300320272033886,99.84086500831675,16.30005251956177,31.636733150160236,80.34783054677817,30.828095920421582,96.48798132944289
15,600406,国电南瑞,0.12731965403018033,-0.0198237960740942,2.0214258059332546,0.733076138910989,0.12503104208268048,0.960784313725491,63.11979493122704,43.9138964944544,71.83526939983955,63.030703884324566,68.62192858575276,48.30566180940678,95.81524170476598
16,001319,铭科精技,-0.017254663544594873,-0.02715982431295229,2.9391506683470476,0.6362249109316274,0.3467959550447403,1.0,62.92220677117874,21.657895133642043,56.64058669832699,100.0,41.99014706328498,84.75415282350957,100.0
17,002028,思源电气,0.43748812856659147,-0.0381251341007659,1.3141791412148174,0.7445203064176292,0.07645941114754272,0.8490974729241875,62.58404408801923,91.66172686407108,33.92878713530454,34.54023528567547,71.76880214742111,40.322601594725455,83.89698965021645
18,600362,江西铜业,0.4916533008648646,-0.04396403868533603,1.4963467352893731,0.6785505833915978,0.06341096381839553,0.9508670520231209,62.541591843717015,100.0,21.835008376792015,41.87860869566362,53.6286991525333,38.178005279321034,94.75695745380347
19,603069,海汽集团,0.35464688860384525,-0.04846485732589515,1.360713968141139,0.6098342431999638,0.43955683150514235,1.0,62.27638812388921,78.9090140706064,12.512728130090823,36.41482740668003,34.73334183814655,100.0,100.0
20,002391,长青股份,0.07941957073621042,-0.02943256230974516,2.9391506683470476,0.48352024479120415,0.43955683150514235,1.0,61.92500006720209,36.540081166415646,51.93319850398789,100.0,0.0,100.0,100.0
21,603345,安井食品,0.005356813914298635,-0.009495687986597496,2.9391506683470476,0.5915766139592878,0.16010769902285402,0.9277108433734915,61.67921494969053,25.138742088598832,93.22727065539436,100.0,29.712928538280952,54.07073617672749,92.2859274798694
22,002532,天山铝业,0.3188727331063098,-0.031004726113201344,1.2940322584834465,0.7836426113257371,0.033075793015192555,0.9099099099099103,61.62706222027624,73.40188343501987,48.676868324970165,33.728645555454115,82.52650443685538,33.192224681012505,90.38636607851629
23,601058,赛轮轮胎,0.05650403077212111,-0.015763883575514528,2.6542964980220023,0.6656326921179813,0.09923855156073594,0.9305555555555569,61.57839782668505,33.01242634376196,80.24432675393521,88.52503772771998,50.07658664650231,44.06649995794986,92.58949051885641
24,603661,恒林股份,0.08920618374354891,-0.01972963902202947,2.881591939204822,0.6670331100013849,0.08186000318117259,0.8513513513513478,61.339813838669556,38.046648003892955,72.03029134954458,97.6813249930877,50.46166821840461,41.21022366072049,84.13750402955141
25,600909,华安证券,0.0893484695215615,-0.015730499533162953,2.9391506683470476,0.48352024479120415,0.3962729317210525,0.7391304347826084,61.32139977001451,38.06855170381833,80.31347315227363,100.0,0.0,92.88601243874123,72.16226003605135
26,000155,川能动力,0.19438646126244236,-0.03032972291960796,1.9592645392795287,0.655440513991091,0.19492686685868166,1.0,61.20992529918883,54.23826791854607,50.07496263638951,60.526621922544955,47.27398035253507,59.7934905522126,100.0
27,603045,福达合金,0.10589922962189346,-0.031523152502118144,2.6357116854055986,0.6528224499721449,0.31440102070903037,0.7989690721649483,61.14076390276889,40.61640214845176,47.603082316083714,87.77637386449734,46.55407508732494,79.4298368293037,78.54772100716329
28,001286,陕西能源,0.07608674511329383,-0.011059453890339962,2.9391506683470476,0.5761732551738443,0.16685561800764323,0.7750000000000006,61.00207350392635,36.02702066685204,89.9883345508478,100.0,25.477371649177478,55.179800100302565,75.98994928109438
29,001301,尚太科技,0.4519800348707763,-0.0451204751855541,1.1218767788420296,0.7780396907536354,0.05065469690291017,0.8744113029827298,60.957989596130176,93.89263406693502,19.43974964643625,26.793596538627984,80.98583469340362,36.08143069575691,86.59826228841806
30,000893,亚钾国际,0.2548264116821767,-0.019971294033278544,1.0778576282122636,0.7510389408328904,0.014338834507306938,0.9946524064171134,60.83363531336994,63.54249042053585,71.52976557461494,25.020345010809418,73.5612713932325,30.112684934690577,99.4293511415591
31,000563,陕国投Ａ,0.02491866144288186,-0.011458246130615,1.526876591528588,0.8236136893096981,0.03091817925532982,1.0,60.8314322582854,28.15012414123052,89.1623396994774,43.108462371751166,93.51759911159932,32.83760697035728,100.0
32,002895,川恒股份,0.27058388163508307,-0.03412569567157368,1.7889876804956775,0.7086895159721505,0.060631265776518124,1.0,60.81963072952739,65.96822051283567,42.21258811550235,53.66725058823224,61.9161879593526,37.7211440123693,100.0
33,600478,科力远,0.16158846716256597,-0.03638547857912309,2.0677046708476223,0.7032954172871188,0.1997361923776551,1.0,60.81390678761565,49.18929232202474,37.532033033579786,64.89498492430491,60.432939262485206,60.583934160359895,100.0
34,002050,三花智控,0.46512581649462953,-0.04584684118318096,0.9495393941271781,0.8471880974192888,0.028656388599643604,0.7678571428571425,60.801091603089795,95.91631668648532,17.93527058777525,19.85121972367828,100.0,32.46586711625482,75.22772544874807
35,600586,金晶科技,0.020478230844084608,-0.017148353059545547,2.9391506683470476,0.5911514075668294,0.2334402400488533,0.870967741935484,60.76568483581002,27.46655716261891,77.37675675081692,100.0,29.596006905151807,66.1234113584175,86.23079528664908
36,601012,隆基绿能,0.22551046984060838,-0.03600261068920193,1.7890322667106187,0.6455484858900241,0.2541690783414398,1.0,60.66913621833459,59.0295475101743,38.3250447170865,53.66904668317349,44.55390816865047,69.53032936969635,100.0
37,000012,南  玻Ａ,0.012703393924887667,-0.010163967901047484,2.643457536566711,0.6708168772183992,0.0477962185728629,0.9374999999999959,60.62378915108274,26.269686349348458,91.84310187560759,88.08840492845908,51.50211410595572,35.61162138131157,93.3305414669702
38,002460,赣锋锂业,0.4916533008648646,-0.054506031643958584,1.307449730466349,0.7996775092328043,0.05710535289857304,0.7935483870967751,60.44736695169563,100.0,0.0,34.26915013931712,86.93571954651914,37.14163753349599,77.9692724586386
