rank,code,name,momentum,volatility,volume_ratio,turnover_stability,pvt,clv,score,momentum_norm,volatility_norm,volume_ratio_norm,turnover_stability_norm,pvt_norm,clv_norm
1,601399,国机重装,0.34991870408286163,-0.036617608032645556,2.974188582630781,0.481440304268043,0.5001442419653797,0.7058823529411762,69.73039945161138,94.58743850239274,36.63536354597034,100.0,0.0,100.0,70.58823529411762
2,603023,威帝股份,0.1656351638122573,-0.03432516063388806,2.974188582630781,0.5385348749338926,0.5001442419653797,1.0,69.05420944307647,61.65742417639203,41.42920179957449,100.0,16.16982086028191,100.0,100.0
3,002853,皮阿诺,0.27548526664747003,-0.02938790080137827,2.1425881862827567,0.6973853390731755,0.1359947544920606,1.0,68.58875248955316,81.28677064306193,51.75372443241525,66.91972424612094,61.15804861555608,41.94890156449226,100.0
4,000811,冰轮环境,0.09841218851819551,-0.028911564547488673,2.974188582630781,0.5322416033067612,0.5001442419653797,1.0,67.48189848338521,49.645208998523785,52.74981226270182,100.0,14.387495962326637,100.0,100.0
5,000905,厦门港务,0.37980034814735864,-0.05329169380196093,2.160943437652639,0.6960289661113944,0.16289453194129327,1.0,66.44601965006932,99.92705247813586,1.7674445489437234,67.64987875243669,60.773908625431794,46.23714494342347,100.0
6,600800,渤海化学,0.23926566941272814,-0.0372362137453212,2.4877274724047678,0.5629595385387438,0.3342046767528638,1.0,65.59734600511709,74.81461445336298,35.341769751438854,80.6490379989188,23.087158716704753,73.54664947811325,100.0
7,603122,合富中国,0.380208578385281,-0.054136898300804405,0.46030265696551825,0.7246100078133056,0.5001442419653797,1.0,65.33025688551146,100.0,0.0,0.0,68.86837923674301,100.0,100.0
8,601231,环旭电子,0.1898420088169473,-0.031236029097388582,1.92027432839437,0.7059457583613916,0.20189001718145252,1.0,64.79595889643605,65.98299634426552,47.889021526785044,58.07628964080747,63.582455083019916,52.45363248518539,100.0
9,002164,宁波东力,0.15532695325939927,-0.034166379162746216,2.799503582283592,0.5923160552650713,0.2809772597806606,1.0,64.64511546312531,59.81542830045762,41.76123676392564,93.05119621523951,31.401252526512724,65.06137041439474,100.0
10,603239,浙江仙通,0.11231404191724381,-0.029546878261375913,2.864317274132719,0.6448034149913737,0.20224833640309464,0.9687500000000007,64.43774766756924,52.12936049092729,51.42127962709034,95.6294234604545,46.26625972957296,52.51075414846497,96.87500000000007
