rank,code,name,avg_daily_return,volatility,total_return,sharpe_ratio,days
200,002472,双环传动,0.0021726077696203362,0.028769865409208898,6.6589285714285715,0.07551678600918689,1486
201,002364,中恒电气,0.0021662932443969876,0.03086566435829002,1.9665809768637528,0.07018456558234283,1486
202,000899,赣能股份,0.0021628124917591877,0.025751003702989436,1.2572016460905349,0.0839894443224404,1481
203,002735,王子新材,0.002159575629162527,0.031584547145759166,-0.007625272331154715,0.06837443700542313,1477
204,002176,江特电机,0.0021517239475048523,0.0312879069350242,1.5145118733509233,0.06877174468632086,1474
205,002605,姚记科技,0.0021513930771756306,0.031169953559886644,0.29618320610687027,0.0690213757631102,1486
206,002238,天威视讯,0.002149346095619862,0.02898884079382611,0.09911054637865314,0.07414391320116596,1486
207,000518,*ST四环,0.0021478991947164894,0.027774004200561486,-0.26330532212885155,0.07733487685844978,1485
208,002246,北化股份,0.0021454984681831576,0.028672727290461584,1.7751322751322753,0.0748271500805886,1486
209,002428,云南锗业,0.0021427873885915133,0.0302606187086123,3.2800466744457406,0.07081108979380078,1486
210,002155,湖南黄金,0.0021424608929036604,0.024435271989405795,3.3125000000000004,0.08767902783453976,1476
211,001386,马可波罗,0.002141661333469708,0.028336536368857232,-0.2697885196374622,0.07557950292836293,82
212,001238,浙江正特,0.002136759455267487,0.02861597960160992,1.8291796469366564,0.07467014881249336,828
213,002409,雅克科技,0.0021326296980695414,0.03029656629787504,2.983225806451613,0.07039179546294397,1486
214,002517,恺英网络,0.002131076103967551,0.029637572469078378,7.876923076923076,0.07190454299828221,1486
215,000957,中通客车,0.0021281479552249056,0.02871268469686365,0.8266068759342302,0.07411873803139586,1471
216,002021,中捷资源,0.002126070826421281,0.02501392597850252,0.3,0.08499548724372455,1483
217,000011,深物业A,0.002125251470595323,0.02654915778104728,-0.04425711275026343,0.08004967570430736,1486
218,000526,学大教育,0.002124456870706126,0.0317412316527852,0.21057692307692322,0.06693051151717709,1486
219,000737,北方铜业,0.0021189449989447856,0.026681992120147248,4.712837837837838,0.07941479741854791,1474
220,002264,新 华 都,0.0021176278127675134,0.027267484020139378,1.2157676348547717,0.07766128371812608,1486
221,000530,冰山冷热,0.0021075225744279016,0.02761158081796746,0.7316455696202531,0.07632748694549536,1486
222,002292,奥飞娱乐,0.00210361774491056,0.03227370131665764,-0.067472306143001,0.06518055441706667,1486
223,001266,宏英智能,0.0020885319236855922,0.03192023581391374,-0.23893805309734514,0.06542971473836105,966
224,002104,恒宝股份,0.002087876209511879,0.029881292127013046,1.3290322580645162,0.06987235359960936,1486
225,000680,山推股份,0.002086497869893167,0.024984471573556558,2.706521739130435,0.08351178706142844,1486
226,000983,山西焦煤,0.0020852509476615992,0.024262749482350493,0.1658536585365853,0.08594454429735914,1476
227,001696,宗申动力,0.00208214568621983,0.02692603289206108,2.57679180887372,0.07732834965204748,1486
228,002987,京北方,0.0020805458669588234,0.030413024030104544,-0.376397107166338,0.0684097005578722,1406
229,001379,腾达科技,0.002071176072472051,0.033870208322256776,-0.1257142857142857,0.06115037890425495,503
230,001376,百通能源,0.0020693730143891203,0.030365958319086943,-0.4755263157894737,0.06814779209811361,557
231,000856,冀东装备,0.0020683952558154368,0.02830447454790252,0.05437788018433179,0.07307661734948948,1486
232,000676,智度股份,0.002067519019658975,0.030912976492896163,-0.01742919389978215,0.06688191349461586,1486
233,000795,英洛华,0.002067068033964385,0.02591962090400619,0.6911764705882352,0.07974916151821089,1486
234,000715,中兴商业,0.002065894694962534,0.027005293829835113,0.05245901639344267,0.07649961922207117,1486
235,002199,*ST东晶,0.002063566873903204,0.0318340037012697,-0.13412017167381973,0.06482272519874396,1480
236,002272,川润股份,0.0020568933739125023,0.03443929248759484,2.835555555555556,0.05972519251530509,1486
237,002115,三维通信,0.0020473220323062673,0.029973804149572878,0.6178414096916299,0.0683037102027452,1477
238,000058,深 赛 格,0.0020456705308710657,0.028139937080405197,0.22641509433962262,0.07269634345755294,1486
239,002009,天奇股份,0.0020444242001010316,0.03131603237890275,3.658441558441558,0.0652836277394558,1486
240,002338,奥普光电,0.0020430473809905903,0.031051626089471165,3.103007518796992,0.06579518171138023,1476
241,002306,*ST云网,0.0020404617916137116,0.0301805109942638,-0.13333333333333328,0.06760858992750414,1484
242,002709,天赐材料,0.002039309458344024,0.03244616034349635,1.0790987535953978,0.06285210443252932,1486
243,002350,北京科锐,0.0020381112465290463,0.028444513427033084,0.7929203539823009,0.07165217474214437,1485
244,002222,福晶科技,0.002037309599005716,0.02878073227191463,4.890953150242327,0.0707872746168381,1486
245,000901,航天科技,0.0020360772790241036,0.02550776487160267,1.3183023872679043,0.07982186166734002,1480
246,002526,山东矿机,0.002035942247048237,0.023943283482487844,0.7180616740088105,0.08503187328243131,1486
247,000625,长安汽车,0.002032538445259227,0.027892387989066875,0.07707129094412321,0.07287072179176382,1486
248,002321,华英农业,0.0020313468874938513,0.024579072959063038,-0.5854092526690391,0.08264538255275543,1482
249,000738,航发控制,0.0020240960217612776,0.024764352319789296,1.177186311787072,0.08173426042496634,1486
250,000821,ST京机,0.0020238292030020154,0.031090974909941803,1.2944785276073623,0.06509378393132555,1485
251,002681,奋达科技,0.0020222753336670697,0.028299510704568542,0.12588652482269502,0.07145972786521015,1484
252,000665,湖北广电,0.002017282612717426,0.031116627800546096,0.022304832713754667,0.06482973108937025,1486
253,000532,华金资本,0.0020172769428592604,0.025057805011471892,0.3601659751037344,0.08050493416864392,1486
254,002928,华夏航空,0.002013356682954534,0.02581288359484725,-0.13132137030995103,0.07799813126482463,1486
255,002188,中天服务,0.0020075947905432504,0.02960163944391471,1.1577380952380953,0.06782039198697007,1483
256,002079,苏州固锝,0.0020063032845124206,0.027727249270677365,-0.04472573839662442,0.07235854032712014,1475
257,002725,跃岭股份,0.0020047922254652004,0.03190000396176962,0.6317948717948718,0.06284614346342503,1481
258,000010,美丽生态,0.0020035399827158375,0.030590599882053034,0.05294117647058828,0.06549528255218294,1485
259,001306,夏厦精密,0.0019948221916449432,0.03371334991536275,-0.1783653846153846,0.05917009720638672,548
260,600010,,0.0019941593919276827,0.02347844095866273,1.2030075187969924,0.0849357670485317,1487
261,000977,浪潮信息,0.0019921696021944026,0.028028688012173588,1.0865701119157343,0.07107609180027091,1480
262,002380,科远智慧,0.0019906684806827893,0.027466009717138355,1.2668082094833686,0.07247752772186065,1486
263,000796,凯撒旅业,0.0019879859601197847,0.031048259062526867,-0.3485838779956426,0.06402890275156034,1471
264,001288,运机集团,0.001984237231902253,0.027101068567700903,1.201603665521191,0.07321619909360585,1045
265,000609,ST中迪,0.0019832565741992455,0.03155799631049067,0.8145454545454546,0.06284481925552292,1479
266,001299,美能能源,0.001983136986463504,0.027263659006759648,0.05767731878409978,0.07273920884837258,803
267,000521,长虹美菱,0.001978273510971623,0.02530275468169506,0.9215116279069768,0.07818411615090978,1486
268,002205,国统股份,0.001976705795949836,0.028826501763690213,0.046238785369220145,0.0685725174755575,1486
269,000021,深科技,0.001975970597189398,0.02766324553526599,1.7233870967741938,0.07142945662938817,1486
270,002037,保利联合,0.0019747618130644563,0.027625380442639923,0.32861189801699736,0.07148360606887429,1486
271,000560,我爱我家,0.001974222054909269,0.027860124349945628,-0.24367816091954017,0.07086192545702409,1486
272,001233,海安集团,0.0019722357104524336,0.029359135035553256,-0.1381805651274983,0.06717621987378375,58
273,000948,南天信息,0.0019557457526988673,0.03024501913813722,0.6232294617563741,0.06466339941021182,1486
274,002565,顺灏股份,0.001955507426079902,0.03112078105819416,1.3906976744186044,0.06283606514962493,1486
275,002355,兴民智通,0.001952655599836806,0.03249434229149437,0.11356932153392324,0.06009217181010393,1476
276,002407,多氟多,0.001950537016733792,0.03047641250046721,1.306525037936267,0.06400152959945302,1486
277,002519,银河电子,0.0019486728983482114,0.027059114900815084,1.5496183206106868,0.07201539686316616,1486
