rank,code,name,momentum,volatility,volume_ratio,turnover_stability,pvt,clv,score,momentum_norm,volatility_norm,volume_ratio_norm,turnover_stability_norm,pvt_norm,clv_norm
1,603008,喜临门,0.2270820356297497,-0.022422994262133154,1.3538081730943228,0.7449410148555238,0.16292929360961955,1.0,70.4317433097255,81.02263855159147,67.46595463611146,37.15540186013521,73.36055672523081,56.52531125737341,100.0
2,603355,莱克电气,0.3263118786486684,-0.029934911034913414,1.3934535078045505,0.6663140099447447,0.3738222847725703,0.6059113300492627,69.10148442062709,100.0,52.57247808595277,38.797037392822425,49.908771692135886,92.14047596167663,60.59113300492627
3,001336,楚环科技,0.16273886474331173,-0.035787893776413546,2.637690090794371,0.6167929320698644,0.28110935080360716,1.0,68.6155272323828,68.71723149359734,40.96808151903599,90.31843330573109,35.138303527328155,76.48331070779454,100.0
4,603338,浙江鼎力,0.10431859135291234,-0.022701456149562347,2.272911936282024,0.684225256367832,0.36010013820419884,0.7391304347826092,68.55335851825659,57.54455792771173,66.91386311060795,75.21368556246003,55.25109270850529,89.82310871569015,73.9130434782609
5,001211,双枪科技,0.10998934712214942,-0.03393449970653808,2.6234367189956886,0.6700574088135917,0.2564821882563347,1.0,68.31535227960131,58.629070193824475,44.64270704442997,89.72822914233221,51.025301384001274,72.3243273035379,100.0
6,603286,日盈电子,0.20274125322308417,-0.029190805782299743,1.594311673756677,0.691089552375822,0.21931956623172294,1.0,67.76820998045447,76.36754879618101,54.04777586491763,47.11417999402569,57.29848081092103,66.04838187286381,100.0
7,002631,德尔未来,0.07050209793158704,-0.03385515630914827,2.81168517202842,0.6793627967145928,0.2392995069520703,1.0,67.60130522707051,51.07727148393627,44.800016964677894,97.52322826973796,53.80078490841469,69.4225522310791,100.0
8,601399,国机重装,0.051991650590788537,-0.03412879449009028,2.871498962782776,0.5819763943074662,0.42036196940749376,1.0,67.23598221412621,47.53721297864273,44.257489144633965,100.0,24.75370398513628,100.0,100.0
9,002566,益盛药业,0.12803131786170543,-0.031056334544272778,2.1382963405324467,0.7298197869350012,0.15092790195009953,1.0,67.02051679958049,62.07953418277674,50.349091533007936,69.63951783625454,68.85040417610433,54.49854148054193,100.0
10,002671,龙泉股份,0.13173037170669372,-0.030481402287216654,2.871498962782776,0.6285658611288119,0.1361577021057795,1.0,67.0181810789682,62.786965331489576,51.488979040737334,100.0,38.6497713978595,52.004181202041856,100.0
11,002487,大金重工,0.14366321469935642,-0.02587659188136054,1.7392196814472805,0.7276768497385615,0.1287155627444558,1.0,66.17104506132107,65.06907994226947,60.61869092014116,53.11453630668,68.2112382492405,50.7473683622964,100.0
12,600228,*ST返利,0.2773261753135256,-0.028433099706641794,1.1627048691711903,0.7606243826319106,-0.01442520517688232,1.0,66.06861298400224,90.63165505745808,55.55003926999363,29.24218895810854,78.0383766435165,26.57405659263289,100.0
13,603268,*ST松发,0.3263118786486684,-0.03487570635469007,0.991040328895674,0.7459507649182472,0.014330097261361687,1.0,65.5003670014775,100.0,42.77662684584479,22.133897123054293,73.6617311300681,31.430191577549483,100.0
14,600403,大有能源,0.3263118786486684,-0.05645122363596849,1.8024912384511345,0.719782706126163,0.09569236533200845,1.0,65.01424733932225,100.0,0.0,55.73448735376185,65.85668132279488,45.17048025225829,100.0
15,600707,彩虹股份,0.06989813242784389,-0.0305451279818927,2.871498962782776,0.498984434332877,0.3970359178745655,1.0,64.85394814582659,50.96176518746134,51.362633506300725,100.0,0.0,96.06074548677437,100.0
16,000703,恒逸石化,0.2659239957446234,-0.026159568141892048,2.871498962782776,0.5251469694161319,0.14122221720976288,0.6363636363636349,64.76628910714534,88.45102797597148,60.057648987974254,100.0,7.803402271134777,52.85946585887727,63.63636363636349
17,603386,骏亚科技,0.01793400286944049,-0.025213472211508103,2.871498962782776,0.6356454818028011,0.18361768417773067,1.0,64.66304109857347,41.0238066159282,61.93342290554905,100.0,40.76138358950601,60.01912313555437,100.0
18,000571,新大洲A,0.15281130009812185,-0.03858775728132539,2.765672665366375,0.5946546111148466,0.18053860488129914,1.0,64.56503567767562,66.81861937407308,35.41694154832303,95.61794063787609,28.53518867359726,59.4991347012527,100.0
19,002860,星帅尔,0.1715143201774625,-0.02876063207186771,1.7662711723212599,0.7015536367894677,0.10604589591155361,0.9290780141843962,64.00612754298352,70.39550674408352,54.900658326559046,54.23468547317025,60.419564445169115,46.918962716412935,92.90780141843962
20,002019,亿帆医药,-0.042646872428006376,-0.021242461669746953,2.871498962782776,0.6470109668342339,0.26952406117182626,0.8780487804878032,63.802913517977224,29.437925469654257,69.80653361391802,100.0,44.15132464164799,74.52681136607808,87.80487804878031
21,600595,中孚实业,0.1786448845272375,-0.027936570242208532,1.9186172366270904,0.6991911662415671,0.12796712956343495,0.7714285714285722,63.62324102762779,71.75920231065835,56.53448174435596,60.543037118010425,59.71491912007691,50.620974541120866,77.14285714285722
22,601963,重庆银行,0.16872913190742647,-0.010005120953170459,1.1887824929253552,0.8342553094488714,-0.013364863921051018,0.5757575757575741,63.476277899345284,69.86284919979754,92.08620942914038,30.322012197735305,100.0,26.753124793339566,57.575757575757414
23,600281,华阳新材,0.03880237719100273,-0.036701932512486164,2.871498962782776,0.5273388027987482,0.42036196940749376,1.0,63.39565530427747,45.01481043385694,39.15586569005314,100.0,8.457152282035057,100.0,100.0
24,601816,京沪高铁,0.0038946760337662846,-0.006105097705286048,1.4575293044019109,0.7882251704128351,0.009294798121620906,1.0,63.30262906445448,38.33883431578927,99.81857741781582,41.45029042368482,86.270761210585,30.579840851295437,100.0
25,002444,巨星科技,0.12425986938020187,-0.020602744987737762,2.073304972810782,0.6949517693381748,0.06716891306546512,0.8290155440414516,63.298872831204946,61.358257812281025,71.07486574411053,66.94835280133553,58.4504499346979,40.3534996366088,82.90155440414516
26,600018,上港集团,0.014414971972678612,-0.0074058565816613195,1.6796116126529275,0.7851314230404742,0.008389697905816059,0.9090909090909113,63.273200505282375,40.35080422829734,97.23963220200831,50.646283119188816,85.34800066024177,30.426989430856892,90.90909090909113
27,002589,瑞康医药,0.2145007198010731,-0.03861197648031961,1.328955153197316,0.5566219302325914,0.42036196940749376,1.0,62.957106326182036,78.61650577224343,35.36892343481156,36.126287063760856,17.19132205556879,100.0,100.0
28,001330,博纳影业,0.24831957755136996,-0.03278382823672023,2.0408859335133647,0.6849872446522569,0.05425938925471372,0.7162162162162155,62.941568413499695,85.08424438568994,46.92408196790719,65.60594398488293,55.47836812697439,38.17336641246206,71.62162162162153
29,002349,精华制药,0.10539215686274496,-0.016975132207824248,1.6345193029210536,0.7600093118006438,0.044654001886597794,0.8148148148148119,62.87754906207982,57.749873587787434,78.26714003373921,48.77909903692945,77.85492174870826,36.5512288000283,81.48148148148118
30,603043,广州酒家,0.09833392776205027,-0.008968659453341715,1.1996672297666797,0.7943041074617072,-0.0034515527983710356,0.8181818181818231,62.58648643417607,56.400011885355624,94.14114633935435,30.772727796260902,88.08390321010073,28.42726392168285,81.81818181818231
31,000153,丰原药业,0.042285567492683265,-0.017291137416517003,1.6080315715929776,0.7782156892974018,0.008888143542430395,1.0,62.2881411650475,45.68095843265987,77.64061336847483,47.682294047231025,83.2852704154271,30.51116588141728,100.0
32,601058,赛轮轮胎,0.09204344535747754,-0.014037687707824332,1.1869400836932293,0.7769493770201471,0.0013161995071051004,0.9565217391304355,62.11858788231288,55.196979061312256,84.09105450210323,30.245721645938584,82.9075721507578,29.232431901388967,95.65217391304353
33,000725,京东方Ａ,-0.025455607476635483,-0.011563749025277362,2.871498962782776,0.6555453574223169,0.1137181610839161,0.7500000000000011,62.01754650017996,32.72569494315148,88.99600071883384,100.0,46.69684565808891,48.214638719024364,75.00000000000011
34,600380,健康元,0.02914622501728619,-0.013732983967914933,1.3704739298252302,0.7992706521037809,0.04211898498509952,0.9285714285714299,61.954955034018425,43.168105003047,84.69517434825626,37.84549815087281,89.56525605363521,36.1231204784706,92.85714285714299
35,600269,赣粤高速,0.05102496206599041,-0.01097182575066258,1.328825886311918,0.8172165802378367,0.008119166800364813,0.8235294117647096,61.92948556101583,47.3523371692592,90.16957541043756,36.12093437563701,94.9179214552592,30.381302706868812,82.35294117647096
