rank,code,name,momentum,volatility,volume_ratio,turnover_stability,pvt,clv,score,momentum_norm,volatility_norm,volume_ratio_norm,turnover_stability_norm,pvt_norm,clv_norm
1,002462,嘉事堂,0.28581966060240976,-0.029769912229557122,2.0594320541865647,0.6691302907550059,0.2718872631314989,1.0,69.0263469681916,78.09897174188218,48.51272726587368,55.936103105018745,52.860182209370045,72.70168097121127,100.0
2,600266,城建发展,0.40757223748288846,-0.029778472639578217,2.395129984813688,0.5281611092608729,0.10366498520416031,1.0,66.33131756825858,100.0,48.494625826723066,67.87197065195096,13.934606623629989,45.24091401941994,100.0
3,600058,五矿发展,0.293041551372022,-0.03469955988094459,2.25962493124235,0.5987278275571336,0.26883445797019034,1.0,65.86444007622377,79.39805581775833,38.08872692293737,63.0540369567804,33.42007215421508,72.2033381112951,100.0
4,600295,鄂尔多斯,0.35874847116379704,-0.03063470977340007,2.1532032073381626,0.6241855221962803,0.13608430683859724,0.8521739130434783,65.12753278749094,91.21751084683936,46.68406718079596,59.270172104639016,40.44966122050357,50.53307536158756,85.21739130434784
5,600711,盛屯矿业,0.39351834082230963,-0.03207798157666799,1.3561054972444417,0.8031759099526574,0.06426160288535009,0.6830985915492966,65.1010531669723,97.47196489974782,43.63219271914337,30.92905998676494,89.87396654657054,38.80866787282716,68.30985915492967
6,002532,天山铝业,0.37021294160999785,-0.02543698732914887,1.5427400831873654,0.7604840877395049,0.0429310464516813,0.6370967741935496,64.17419734302763,93.2797562435268,57.674925832958,37.56492364350469,78.0855477245445,35.32664726061063,63.70967741935497
7,002864,盘龙药业,0.05794435610327079,-0.028427051120762756,3.114127490084708,0.6522742095808881,0.2588488766897906,1.0,63.81223407216514,37.10843494148175,51.35227801036726,93.43620029571925,48.20574175034107,70.57328218887045,100.0
8,600869,远东股份,0.2821436787932741,-0.030317424412649605,1.7670631031863198,0.6934648524099375,0.0797029504187883,1.0,63.430148003342055,77.43773085860101,47.354983835121274,45.54081390125361,59.57964251271526,41.32932834218853,100.0
9,000608,*ST阳光,0.21153846153846145,-0.0232231684757931,1.9831417151281479,0.711592934429916,0.03535740971032492,1.0,63.32259651498699,64.73716305225233,62.35616273233037,53.22357109622525,64.58531835912383,34.09031949181329,100.0
10,002929,润建股份,0.09182997250093786,-0.027032663436050017,3.298735267367249,0.47769685637271625,0.3918255034863034,1.0,62.78815198209135,43.203828248824856,54.3007844212749,100.0,0.0,92.280515044626,100.0
11,000935,四川双马,0.19934218333509315,-0.020216115805674787,1.8897702751397056,0.7421466506156917,0.09748724617634183,0.7808219178082191,62.72909333999835,62.543279025977874,68.7147344358716,49.90371405008137,73.02206301642443,44.23245394015989,78.08219178082192
12,603125,常青科技,0.0836656859176237,-0.026234355175719034,2.482503720428714,0.7043882474059905,0.17653850085829384,1.0,62.43883377957122,41.73522466153434,55.9888494044014,70.97857703892926,62.59590062718442,57.136857024069144,100.0
13,000960,锡业股份,0.3292945219998905,-0.029654462846283428,1.556488175234212,0.8210899754384751,0.061913160125743216,0.5277777777777783,62.40495655062139,85.91929220145389,48.756851084844406,38.053742282891726,94.82054637859656,38.42530581094235,52.777777777777835
14,601601,中国太保,0.3113346820267865,-0.01988534116520956,1.2703785059646586,0.7329100392472302,0.09536049223948435,0.6527777777777772,62.2116342528891,82.68865041266976,69.41417488465777,27.881004220674882,70.47157353944523,43.885280575588794,65.27777777777773
15,603127,昭衍新药,0.3262048349063401,-0.03661481183956139,1.4531315024485183,0.7324267378652506,0.0921070953714786,0.8993506493506486,62.14763774556458,85.36351485301206,34.03882549279929,34.37885648851985,70.33812036708838,43.35419293193803,89.93506493506487
16,603037,凯众股份,0.16191753178658966,-0.03793871767021326,2.4311368552276615,0.5477848858078352,0.4391143991642198,1.0,61.91454744556724,55.81127899678254,31.239356685156167,69.1522086183807,19.353286005607153,100.0,100.0
17,600673,东阳光,0.21887148827226044,-0.031877974368374126,2.0583985480932436,0.6786268661677575,0.1147932194999749,1.0,61.888223769909125,66.05623842485922,44.055118525465076,55.89935640295901,55.482455107011354,47.057497722526676,100.0
18,603061,金海通,0.2979586481389477,-0.030133580424821522,2.794056690908926,0.598105857624052,0.13796227772035877,0.6474210931485751,61.86510278074928,80.28255024078855,47.7437316580265,82.05596134856204,33.248328675352404,50.839637140215835,64.74210931485752
19,002340,格林美,0.1893906670872868,-0.019107726394816237,3.298735267367249,0.5366145556322482,0.1361356469093408,0.7301587301587306,61.820994552248884,60.75318600175975,71.0584823902806,100.0,16.268842108303396,50.54145616426927,73.01587301587305
20,603488,展鹏科技,0.05267393136382775,-0.029495506962678546,3.298735267367249,0.47769685637271625,0.4391143991642198,1.0,61.404041598439214,36.16038337568912,49.09297169677955,100.0,0.0,100.0,100.0
21,600435,北方导航,0.40757223748288846,-0.03321107513080898,1.2769848315831176,0.6009776124684886,0.05739415683845521,1.0,61.16215328537851,100.0,41.23620654889036,28.115894639589673,34.04130135970813,37.68761935433523,100.0
22,603516,淳中科技,0.28106723411718715,-0.04025137952159101,1.213016527487835,0.7846639813847675,0.07981364989465618,1.0,61.056067685972295,77.2440984454454,26.349111045577366,25.84147726842258,84.76229981863958,41.347399031433426,100.0
23,600289,ST信通,0.04250065668505383,-0.021972412083463008,2.671192256246675,0.685606462867506,0.1285660397723553,1.0,60.99318924416535,34.330400126659875,65.00095318888746,77.68746966433345,57.40971903813769,49.305786191977255,100.0
24,000595,*ST宝实,0.06665081731263495,-0.018750472089064052,2.851779710108504,0.6541997238788704,0.09672566597200473,0.9285714285714299,60.91238348685118,38.67456567858867,71.81391548997244,84.10832524097003,48.73743067378602,44.10813285282191,92.85714285714299
25,000657,中钨高新,0.36265007956024875,-0.04072806441476072,1.1311856404648422,0.7766207051263847,0.04353610932696457,0.864583333333333,60.884558466338646,91.91933776444688,25.3411356604654,22.93194897037861,82.54132389585821,35.42541830814401,86.45833333333331
26,002353,杰瑞股份,0.25652196418144146,-0.021423285699610918,0.8732093582818304,0.7630563385038912,0.020695389716151195,0.9396984924623129,60.86483893036066,72.82886006413696,66.16210993240817,13.759504181594304,78.79581886674278,31.696877201866297,93.96984924623129
27,002796,世嘉科技,0.40757223748288846,-0.04199862713254436,0.6484524938109452,0.7174020081884105,0.09667538667403341,1.0,60.806791770047646,100.0,22.654463682566313,5.768188418709682,66.18936782066396,44.09992521171099,100.0
28,603156,养元饮品,0.12205492847534587,-0.029981675064214054,2.4525745749012766,0.5722200764926934,0.3927801870963365,0.8749999999999996,60.762624647158034,48.64073670576621,48.06494356667486,69.91443489143076,26.10053282845263,92.43635851821834,87.49999999999996
29,601100,恒立液压,0.18138648346832562,-0.028265463748045876,1.5414982805071848,0.7861853926551606,0.05485293391321938,0.9289473684210536,60.51304492792865,59.313381965463094,51.69396304502503,37.5207708771103,85.18240447396207,37.27278767221645,92.89473684210537
