rank,code,name,momentum,volatility,volume_ratio,turnover_stability,pvt,clv,score,momentum_norm,volatility_norm,volume_ratio_norm,turnover_stability_norm,pvt_norm,clv_norm
1,603389,*ST亚振,0.4477762586865882,-0.03941034498153657,1.2920184788970204,0.6586149991216427,0.43132409932796545,1.0,87.6311561831773,100.0,33.27189215649298,37.12048953895644,48.95884981160336,100.0,100.0
2,002678,珠江钢琴,0.4424093723160605,-0.036338373855937876,2.098349906132103,0.5055493438505747,0.43132409932796545,1.0,87.1821533774396,99.14722027587672,39.41377523749138,71.97614392501394,4.778289286521114,100.0,100.0
3,002487,大金重工,0.4477762586865882,-0.03794824539316004,1.1221831901764716,0.8354494938976997,0.014671222661592112,1.0,83.1288082133924,100.0,36.19511127458753,29.778942470031556,100.0,30.203499624320845,100.0
4,002963,豪尔赛,0.41696715583508026,-0.02454424640496832,1.2292117853905886,0.6751014277483355,0.1321677739306161,0.9629629629629606,82.26735776219306,95.10453987353353,62.99412442847906,34.40551610737645,53.71745915799229,49.886186446032404,96.29629629629606
5,600376,首开股份,0.4477762586865882,-0.03752430999692158,0.8397208143570712,0.7532847377489789,0.031170384197025038,0.10256410256410274,81.69365622201583,100.0,37.04269789931073,17.56881321538287,76.28413130542857,32.96739206044182,10.256410256410271
6,600021,上海电力,0.4477762586865882,-0.05605186854211943,1.0970091589982003,0.8280451321596685,0.09278783253468278,1.0,80.65661477104393,100.0,0.0,28.69073320444151,97.8628200340738,43.289371091181614,100.0
7,002320,海峡股份,0.4477762586865882,-0.04429899406460447,0.8005103673441821,0.6445354958768936,0.14026574639716402,0.3425925925925935,80.51250145528977,100.0,23.497870896321977,15.873845435086212,44.894970529434275,51.242735674315384,34.259259259259345
8,603301,振德医疗,0.4477762586865882,-0.047666803805221175,1.7555277452759543,0.703770077578666,-0.015835879146316015,0.18377483443708625,80.14321134166202,100.0,16.7645088886032,57.15681486121007,61.99232014335349,25.093037025735388,18.377483443708627
9,001309,德明利,0.4477762586865882,-0.05138335570879068,1.2172811592291561,0.7604913092514084,0.02943913357999489,1.0,79.8138277728106,100.0,9.333896320024039,33.88978551813462,78.36422149860466,32.6773778997123,100.0
10,600362,江西铜业,0.4477762586865882,-0.04021494225765175,1.0417381720698204,0.6409295531606644,0.01611220204904093,1.0,79.71859591662333,100.0,31.663236933138254,26.301509179578787,43.854158531849215,30.44488837738099,100.0
11,601126,四方股份,0.4477762586865882,-0.042368196433475135,0.6349728195058063,0.6267833279096594,0.09756215649714382,0.9829059829059803,79.56918738912232,100.0,27.358171927359145,8.718078760885016,39.771020745017395,44.08915221091298,98.29059829059803
12,600094,大名城,0.43867703825008775,-0.0436553874039446,0.6637183500520399,0.761818654589199,0.051555929253987956,0.2857142857142857,79.54001393860368,98.55416527240303,24.78465280224056,9.96067484981467,78.74734376682406,36.382320368655684,28.571428571428566
