rank,code,name,momentum,volatility,volume_ratio,turnover_stability,pvt,clv,score,momentum_norm,volatility_norm,volume_ratio_norm,turnover_stability_norm,pvt_norm,clv_norm
1,000407,胜利股份,0.4574338358348865,-0.010682831333911041,0.4315632684684767,0.6174031260975419,0.014629064022054704,0.0,84.04816460644987,100.0,88.72933899851128,0.0,36.12467141442245,33.68997135877626,0.0
2,600078,澄星股份,0.4574338358348865,-0.045500545855937456,1.0889062844193413,0.6842201900211058,0.32053938788477115,0.17894736842105236,83.41405971635088,100.0,13.909308755114969,25.142519693502308,54.67205803431803,80.32399954448366,17.894736842105235
3,002497,雅化集团,0.4574338358348865,-0.039126899622736945,1.4467083321419985,0.7365674701066237,0.10401987719948652,0.7197802197802209,82.89381183103525,100.0,27.605681721441904,38.8279849877967,69.20285578617283,47.317016201925874,71.97802197802208
4,603389,*ST亚振,0.4574338358348865,-0.02911414343803663,0.6989763910837231,0.7500487247890131,0.04113871463926066,0.43452380952380776,82.84399827754373,100.0,49.122163513637084,10.228205881109334,72.94504420381405,37.7311942193386,43.45238095238078
5,002240,盛新锂能,0.4574338358348865,-0.04428669520468609,1.3763319038348996,0.7809880599765421,0.11521954771711873,0.6676217765042971,82.43768457560168,100.0,16.517760908978733,36.13617767908125,81.53332656447112,49.02433272526192,66.7621776504297
6,603185,弘元绿能,0.4574338358348865,-0.05197328236591848,1.239195138247487,0.5876927279236972,0.35176262369678113,0.7512562814070349,81.44679760817728,100.0,0.0,30.890873863846902,27.877523018442098,85.08377764062827,75.1256281407035
7,601969,海南矿业,0.4574338358348865,-0.04448594051263542,1.3994059619971688,0.6667843658043785,0.13162314865658525,1.0,81.10399919991079,100.0,16.089601273250977,37.018730543683745,49.83214209377142,51.5249544071293,100.0
8,002812,恩捷股份,0.4490147795373377,-0.03665593787846481,1.3129055650442758,0.6436583353726141,0.10819046926045277,0.11290322580645189,80.97926525489447,98.62326438465163,32.9155486950412,33.710202300270495,43.41271265143492,47.952795685489406,11.29032258064519
9,601061,中信金属,0.4574338358348865,-0.04036389047563824,0.731405105801587,0.7372928980007335,0.0520545766679123,0.39495798319327713,80.47791422393482,100.0,24.94750342641541,11.468562253116193,69.40422338341271,39.39524599466829,39.49579831932771
10,002083,孚日股份,0.4574338358348865,-0.03136267982290974,0.4315632684684767,0.5892045163631786,0.09615046353282541,0.0,80.45562295943785,100.0,44.290267950441695,0.0,28.29717217732502,46.11737555527429,0.0
11,601600,中国铝业,0.4216596230317946,-0.03775250340090335,0.9363810585642506,0.7843591722622621,0.19695951638336956,0.024390243902438494,80.19829213470614,94.14998176322827,30.559131374748272,19.30862718721278,82.46909535212478,61.485056360046585,2.4390243902438464
12,603316,诚邦股份,0.4447671515772165,-0.041005269046836525,1.5571543407701742,0.734287718922589,0.03529278922996248,0.45138888888888995,80.17211424418637,97.92866626263277,23.56924052911456,43.05240188980908,68.57003201145824,36.840021123686235,45.138888888889
