rank,code,name,momentum,volatility,volume_ratio,turnover_stability,pvt,clv,score,momentum_norm,volatility_norm,volume_ratio_norm,turnover_stability_norm,pvt_norm,clv_norm
1,001209,洪兴股份,0.43035290177973706,-0.042637281520218416,2.3718025535266656,0.5894636762094577,0.38129843981336375,1.0,86.6028025819555,99.69956883216341,18.42862080413129,76.18544581684421,29.393692345888994,96.91285410891332,100.0
2,603026,石大胜华,0.43211389422182905,-0.036503174467043896,1.450296626743111,0.7260943654640485,0.11064981296158735,0.5516569200779728,83.86542214579403,100.0,31.803108925003986,40.01068436174383,68.80456720749407,52.443486748317234,55.16569200779728
3,601179,中国西电,0.43211389422182905,-0.043833966647393446,1.6150236746332831,0.6003159843524422,0.28987920447249604,0.5500000000000005,83.72121235115004,100.0,15.819430765697815,46.477231661585044,32.52402097495551,81.89206642753236,55.00000000000005
4,002028,思源电气,0.43211389422182905,-0.03139279543939936,1.1503066505707427,0.709294024208134,0.06505209130663873,0.0790960451977403,83.39933800620982,100.0,42.94551368023515,28.234237231517582,63.958539199574474,44.951478166316896,7.90960451977403
5,603301,振德医疗,0.43211389422182905,-0.028477423511843295,0.9262749213004722,0.7984012289751546,-0.05441905318433722,0.607773851590106,82.91740987049822,100.0,49.302039067715214,19.439617328189257,89.66135103123239,25.321575457556133,60.7773851590106
6,603185,弘元绿能,0.43211389422182905,-0.04552349387500092,0.965415169207361,0.5309716747421339,0.4000873690449963,1.0,82.8884619762637,100.0,12.135673433188765,20.976112200519864,12.521780458376766,100.0,100.0
7,600089,特变电工,0.43211389422182905,-0.047460343855732216,1.6408489848549135,0.660621601906973,0.22327225617386098,0.8604651162790706,82.7565819104872,100.0,7.912666427499605,47.49103353699162,49.91906713815546,70.94810233979884,86.04651162790708
8,000593,德龙汇能,0.43211389422182905,-0.03731748089355442,1.1513475315810484,0.5798956981575968,0.17081911114785236,0.6999999999999993,81.9811801984092,100.0,30.027637526525698,28.275098197417588,26.63382640553763,62.329702156088864,69.99999999999993
9,001301,尚太科技,0.4240498435141858,-0.043675700997181405,1.1195201955102043,0.7753692422827748,0.11920762334055106,0.8509840674789125,81.54055677819221,98.62424612753432,16.164504961559405,27.025679982460705,83.01781618339047,53.84959184469697,85.09840674789125
10,002545,东方铁塔,0.43211389422182905,-0.03118783068404472,0.4923733647495852,0.6790656674261448,0.04951085710919319,0.2631578947368457,81.46131300699214,100.0,43.39240817717249,2.406319063888609,55.239224432838064,42.3979501443855,26.31578947368457
11,002240,盛新锂能,0.42236772105871967,-0.04442952801500842,1.3054449754630808,0.7333581088987391,0.1326063826158989,1.0,81.15449644021632,98.33727044174461,14.520899721591732,34.324368322820234,70.89978084575638,56.051097004070826,100.0
12,001309,德明利,0.43211389422182905,-0.04718579808980014,1.220008850668578,0.8288615007142589,0.0015142817142427684,0.7385197190707711,80.77320844420089,100.0,8.511271742546102,30.97047623785347,98.44756124732397,34.511793956874115,73.85197190707711
13,002759,天际股份,0.43211389422182905,-0.05108942801235081,0.5812295454865045,0.7654573124578461,0.17244255607368994,1.0,80.56230485948086,100.0,0.0,5.894469328085807,80.1587379770339,62.596444942248674,100.0
14,001203,大中矿业,0.43211389422182905,-0.038443331442857456,1.3752807399653069,0.5841766525806535,0.0667529342162015,0.8651685393258434,80.52710847280674,100.0,27.572891519160397,37.06585055150261,27.868659955567875,45.23093795537185,86.51685393258435
15,603389,*ST亚振,0.43211389422182905,-0.03540195433815961,0.5906223521424881,0.7066001305381219,0.012526983732957957,0.0459183673469405,80.52477486359238,100.0,34.20415204416615,6.2631946181770735,63.181490449410525,36.321254057963884,4.591836734694044
16,002083,孚日股份,0.43211389422182905,-0.03939260604592927,0.9307823819291148,0.6209945478043373,0.09095138316332824,1.0,80.37626853795618,100.0,25.503142525187485,19.61656281304201,38.4887151513996,49.20690387215347,100.0
17,002047,*ST宝鹰,0.43211389422182905,-0.026633360462590183,2.9784479587969757,0.48756082682945695,-0.20853074925905615,0.0,80.33227382717847,100.0,53.32273827178472,100.0,0.0,0.0,0.0
18,000638,*ST万方,0.43211389422182905,-0.02012524461976432,1.9431456370933253,0.5284520330108177,-0.20853074925905615,0.0,80.30892088235633,100.0,67.51269571377159,59.358031855243944,11.794994364339358,0.0,0.0
19,600078,澄星股份,0.43211389422182905,-0.045395978221579154,0.4310754545516738,0.6417562065356577,0.20482449257756238,1.0,80.25694031690425,100.0,12.413701934669199,0.0,44.47737801069881,67.91701222902391,100.0
20,002270,华明装备,0.39914160984941377,-0.03693479732410727,1.423959580601124,0.729138798870374,0.13260792713492003,0.5988023952095802,80.1866863097512,94.37481861734884,30.862020886525148,38.97679371174682,69.68272850972987,56.05135077880653,59.88023952095802
21,002518,科士达,0.39210167236968535,-0.033261812735154994,1.4330137497959994,0.8070319081988089,0.04761147931602642,1.0,79.89142884774218,93.17378186785608,38.8704055344044,39.332225403805445,92.15085482214343,42.08586975505048,100.0
22,601126,四方股份,0.43211389422182905,-0.04559932240814567,0.9652425961391189,0.7546475044944452,0.009401438401446215,0.023391812865496565,79.67830500863782,100.0,11.970340841667912,20.969337648782556,77.04066844779553,35.80770619642121,2.339181286549656
23,002497,雅化集团,0.4116144269405816,-0.037725849450531375,1.029231677710203,0.7375209170409657,0.0573609963939921,0.7806451612903228,79.61350095331426,96.50272269878847,29.137251955018645,23.481301700543487,72.10053531505764,43.68778017880409,78.06451612903228
24,002713,*ST东易,0.43211389422182905,-0.026043582666194196,1.0766912859507216,0.5723360317074834,-0.11266180877184538,1.0,79.52593813241143,100.0,54.608659117879256,25.344382508765495,24.453254309427216,15.7519037971388,100.0
25,600403,大有能源,0.43211389422182905,-0.04843711212130725,0.7886403396405154,0.7132549788066137,0.06473323055020849,0.7397260273972587,79.02509013726161,100.0,5.782971681135831,14.036615551629957,65.10106937976192,44.89908722578447,73.97260273972587
26,600515,海南机场,0.39401732195468864,-0.03708096066590608,1.0113517227922983,0.7004601233809348,0.16728154788457797,0.5000000000000012,78.88908874937914,93.50059805867659,30.54333393475706,22.779403768925434,61.41041650517855,61.748457011246316,50.00000000000012
27,603516,淳中科技,0.43211389422182905,-0.05108942801235081,1.2269979882487465,0.766980957723157,-0.011475897556691346,0.611080332409972,78.82989579382519,100.0,0.0,31.244842769191973,80.59823069431613,32.37742120649791,61.10803324099719
28,600595,中孚实业,0.3932316141917292,-0.03771301640632542,0.9315501422761089,0.7799903107285101,0.11426779205275933,0.46874999999999795,78.77677816744605,93.3665537009826,29.165232457445377,19.64670211719618,84.35075500727673,53.03794474790057,46.874999999999794
29,002772,众兴菌业,0.43211389422182905,-0.04686694861075085,0.8481841448759116,0.7145399879741329,0.014881459379447296,0.1041666666666664,78.68374862085246,100.0,9.206474570427016,16.37407523356356,65.47172794683354,36.708110047898955,10.41666666666664
30,002787,华源控股,0.41777647212429836,-0.04427797500994734,0.7960104769859424,0.7135315215579449,0.06543249418522856,0.5476190476190488,78.24966237681805,97.55398810263466,14.851338014940893,14.325938661349655,65.18083763553268,45.013980886355824,54.76190476190488
31,603316,诚邦股份,0.39677589674824,-0.03764400308084123,1.4496526148415676,0.7441857004079246,0.021231944900622562,0.6489361702127657,78.1869974661944,93.9712200937188,29.31570552448984,39.98540294332268,74.02298000656828,37.75153700647706,64.89361702127655
