日期,开盘,最高,最低,收盘,成交量,成交额,outstanding_share,turnover,code
2020-01-02,2.07,2.09,2.06,2.08,26073770.0,54118421.0,6263357424.0,0.004162906287303715,600307
2020-01-03,2.08,2.08,2.05,2.07,23894300.0,49312974.0,6263357424.0,0.0038149347678038564,600307
2020-01-06,2.06,2.08,2.05,2.07,26561128.0,54949991.0,6263357424.0,0.004240717270616361,600307
2020-01-07,2.07,2.11,2.06,2.1,50071193.0,104761861.0,6263357424.0,0.007994305547394864,600307
2020-01-08,2.09,2.1,2.03,2.03,32970269.0,67934780.0,6263357424.0,0.00526399289838772,600307
2020-01-09,2.05,2.07,2.04,2.07,31151410.0,64143679.0,6263357424.0,0.004973596090913428,600307
2020-01-10,2.07,2.08,2.03,2.04,28816301.0,59008299.0,6263357424.0,0.004600775438677887,600307
2020-01-13,2.04,2.04,2.0,2.04,32698440.0,66045356.0,6263357424.0,0.005220593012096957,600307
2020-01-14,2.04,2.06,2.03,2.04,25711350.0,52615214.0,6263357424.0,0.004105042752546578,600307
2020-01-15,2.04,2.05,2.01,2.01,24368967.0,49202903.0,6263357424.0,0.0038907195215496936,600307
2020-01-16,2.02,2.03,2.0,2.0,20162384.0,40444931.0,6263357424.0,0.003219101615172329,600307
2020-01-17,2.0,2.01,1.99,2.0,24395614.0,48779452.0,6263357424.0,0.003894973949038997,600307
2020-01-20,2.0,2.0,1.98,2.0,23943342.0,47680542.0,6263357424.0,0.0038227647536533114,600307
2020-01-21,1.99,2.0,1.95,1.97,29185963.0,57424975.0,6263357424.0,0.00465979522231398,600307
2020-01-22,1.96,1.97,1.93,1.97,22304251.0,43491361.0,6263357424.0,0.003561069485597985,600307
2020-01-23,1.96,1.96,1.89,1.9,34426900.0,66058182.0,6263357424.0,0.005496556825590479,600307
2020-02-03,1.71,1.73,1.71,1.71,43108311.0,73883419.0,6263357424.0,0.006882620307571322,600307
2020-02-04,1.6,1.74,1.6,1.72,52881356.0,89804186.0,6263357424.0,0.00844297274132379,600307
2020-02-05,1.72,1.77,1.71,1.74,43369500.0,75645658.0,6263357424.0,0.006924321424451411,600307
2020-02-06,1.74,1.76,1.72,1.76,41737242.0,72636321.0,6263357424.0,0.006663717104834348,600307
2020-02-07,1.75,1.76,1.73,1.75,38407857.0,67005657.0,6263357424.0,0.006132151560252392,600307
2020-02-10,1.75,1.77,1.73,1.77,48246858.0,84570482.0,6263357424.0,0.007703034448445681,600307
2020-02-11,1.77,1.89,1.76,1.8,76717968.0,139548515.0,6263357424.0,0.012248697113473242,600307
2020-02-12,1.79,1.81,1.77,1.81,34384050.0,61536372.0,6263357424.0,0.005489715446901821,600307
2020-02-13,1.8,1.8,1.77,1.78,30663649.0,54708263.0,6263357424.0,0.004895720765112766,600307
2020-02-14,1.77,1.79,1.77,1.79,22316153.0,39757945.0,6263357424.0,0.003562969744388006,600307
