日期,开盘,最高,最低,收盘,成交量,成交额,outstanding_share,turnover,code
2020-01-02,7.23,7.33,7.23,7.24,8911112.0,64756327.0,1087228430.0,0.00819617272149515,600874
2020-01-03,7.28,7.38,7.21,7.32,10250900.0,75044231.0,1087228430.0,0.009428469415576264,600874
2020-01-06,7.28,7.38,7.22,7.35,9300599.0,68122893.0,1087228430.0,0.008554411146147089,600874
2020-01-07,7.36,7.51,7.36,7.49,13136003.0,97980165.0,1087228430.0,0.01208210035493645,600874
2020-01-08,7.49,7.53,7.34,7.53,13438374.0,99994342.0,1087228430.0,0.012360212103725066,600874
2020-01-09,7.61,7.63,7.42,7.49,9622493.0,72012511.0,1087228430.0,0.008850479562974637,600874
2020-01-10,7.52,7.52,7.39,7.44,6014521.0,44684908.0,1087228430.0,0.005531975465358278,600874
2020-01-13,7.43,7.48,7.36,7.46,8107113.0,60216562.0,1087228430.0,0.007456678630083285,600874
2020-01-14,7.48,7.68,7.43,7.65,19407106.0,147145556.0,1087228430.0,0.017850072224472643,600874
2020-01-15,7.6,7.6,7.45,7.46,10546419.0,78970405.0,1087228430.0,0.009700278900911375,600874
2020-01-16,7.46,7.49,7.41,7.46,6390667.0,47542536.0,1087228430.0,0.005877943239582136,600874
2020-01-17,7.48,7.63,7.38,7.53,8680670.0,64896384.0,1087228430.0,0.007984219102879787,600874
2020-01-20,7.52,7.56,7.45,7.49,4105078.0,30712031.0,1087228430.0,0.00377572724068667,600874
2020-01-21,7.48,7.52,7.35,7.46,5383112.0,39958639.0,1087228430.0,0.004951224463473605,600874
2020-01-22,7.44,7.54,7.31,7.4,6677639.0,49470173.0,1087228430.0,0.006141891451458825,600874
2020-01-23,7.38,7.42,7.18,7.33,7972400.0,58247963.0,1087228430.0,0.007332773665604016,600874
2020-02-03,6.6,6.7,6.6,6.6,8834237.0,58335591.0,1087228430.0,0.008125465409325251,600874
2020-02-04,6.36,6.73,6.36,6.65,7800060.0,51510127.0,1087228430.0,0.007174260518555424,600874
2020-02-05,6.67,6.82,6.62,6.71,6595542.0,44309158.0,1087228430.0,0.006066381100795902,600874
