日期,开盘,最高,最低,收盘,成交量,成交额,outstanding_share,turnover,code
2020-01-02,32.12,32.53,31.8,32.44,2589627.0,83563142.0,143068254.0,0.018100640272020095,600211
2020-01-03,32.44,32.74,32.14,32.34,1847168.0,59780619.0,143068254.0,0.012911096265982249,600211
2020-01-06,32.24,32.85,31.94,32.66,2660591.0,86216802.0,143068254.0,0.018596655271965506,600211
2020-01-07,32.7,33.36,32.65,33.22,2564312.0,84675765.0,143068254.0,0.017923696755256412,600211
2020-01-08,33.0,33.37,32.18,32.29,2510197.0,82348217.0,143068254.0,0.017545450718927484,600211
2020-01-09,32.69,32.96,32.51,32.91,2137012.0,70062161.0,143068254.0,0.0149370104146235,600211
2020-01-10,33.0,33.66,32.91,33.34,2270375.0,75587312.0,143068254.0,0.015869173883956113,600211
2020-01-13,33.33,33.59,32.81,33.36,1799874.0,59709525.0,143068254.0,0.012580526774304521,600211
2020-01-14,33.37,33.39,32.8,32.92,2147571.0,70888932.0,143068254.0,0.01501081434879327,600211
2020-01-15,33.01,33.2,32.76,33.08,1262616.0,41623769.0,143068254.0,0.008825270209839843,600211
2020-01-16,33.09,33.1,32.34,32.5,1944380.0,63299694.0,143068254.0,0.01359057614556476,600211
2020-01-17,33.8,35.75,33.8,35.75,7175720.0,252672734.0,143068254.0,0.05015592068384367,600211
2020-01-20,36.5,37.0,35.35,36.25,8695792.0,314333523.0,143068254.0,0.06078072358386369,600211
2020-01-21,35.98,38.5,35.55,37.5,6144328.0,226258916.0,143068254.0,0.042946830119279994,600211
2020-01-22,37.09,37.1,35.81,35.91,4318464.0,156517210.0,143068254.0,0.030184641800409473,600211
2020-01-23,35.85,36.48,34.05,34.95,3612349.0,127924342.0,143068254.0,0.025249130390589656,600211
2020-02-03,32.32,33.99,31.46,31.48,4406057.0,142091893.0,143068254.0,0.030796888036391357,600211
2020-02-04,31.61,34.18,31.61,33.96,4724137.0,156711884.0,143068254.0,0.033020162530256365,600211
2020-02-05,33.9,35.2,33.52,35.0,5164572.0,176750331.0,143068254.0,0.036098658197086825,600211
2020-02-06,35.0,36.2,34.38,35.36,5368695.0,190400839.0,143068254.0,0.03752541077351793,600211
2020-02-07,35.43,35.67,34.1,34.6,3929870.0,136834119.0,143068254.0,0.027468497658467265,600211
2020-02-10,34.4,34.46,33.85,34.39,2247688.0,76673388.0,143068254.0,0.01571059922210276,600211
2020-02-11,34.29,34.57,34.0,34.4,1954667.0,66878235.0,143068254.0,0.013662478889271969,600211
2020-02-12,34.41,35.14,34.3,35.06,2555979.0,88984497.0,143068254.0,0.017865451828328036,600211
2020-02-13,35.18,35.18,34.2,34.34,2247697.0,77526618.0,143068254.0,0.015710662129140122,600211
2020-02-14,34.22,34.85,34.22,34.7,2138126.0,74065591.0,143068254.0,0.014944796907915016,600211
2020-02-17,34.89,35.95,34.88,35.4,3081656.0,108637182.0,143068254.0,0.021539761015046708,600211
2020-02-18,35.4,35.45,34.92,35.26,2696866.0,94762063.0,143068254.0,0.018850205580897072,600211
2020-02-19,35.16,35.5,34.9,35.43,2705922.0,95215639.0,143068254.0,0.01891350403982703,600211
2020-02-20,35.45,36.49,35.16,36.18,4318255.0,155665576.0,143068254.0,0.030183180959208463,600211
2020-02-21,36.0,36.13,35.6,36.08,3178145.0,113855648.0,143068254.0,0.02221418736262763,600211
2020-02-24,36.1,36.56,35.38,35.7,3343833.0,119984623.0,143068254.0,0.02337229194115978,600211
2020-02-25,34.99,35.38,34.0,34.81,3257670.0,113395658.0,143068254.0,0.022770040934447972,600211
2020-02-26,34.16,34.62,33.73,33.81,2340643.0,80103519.0,143068254.0,0.016360324073012033,600211
2020-02-27,34.09,34.51,34.04,34.45,1685898.0,57853240.0,143068254.0,0.011783872053125076,600211
2020-02-28,33.83,34.4,32.88,32.9,2491146.0,83696000.0,143068254.0,0.01741229050016924,600211
2020-03-02,33.38,33.88,32.95,33.66,1944294.0,65272748.0,143068254.0,0.013589975033874392,600211
2020-03-03,33.83,34.62,33.74,34.14,2204647.0,75460771.0,143068254.0,0.015409756800414997,600211
2020-03-04,33.99,34.45,33.83,34.35,1448030.0,49465825.0,143068254.0,0.010121253034932543,600211
2020-03-05,34.56,35.5,34.46,35.42,3058664.0,107220227.0,143068254.0,0.02137905450359379,600211
2020-03-06,35.14,36.5,35.0,36.18,4218248.0,151421830.0,143068254.0,0.029484164949688977,600211
2020-03-09,36.2,36.68,35.3,35.9,4575525.0,164928382.0,143068254.0,0.03198141357061644,600211
2020-03-10,35.45,36.74,35.07,36.74,4145634.0,149299735.0,143068254.0,0.028976616992893476,600211
2020-03-11,37.0,38.69,37.0,38.25,5157078.0,195246993.0,143068254.0,0.036046277603974955,600211
2020-03-12,37.88,38.81,37.13,38.21,4462515.0,169433023.0,143068254.0,0.031191510871447413,600211
