日期,开盘,最高,最低,收盘,成交量,成交额,outstanding_share,turnover,code
2020-01-02,109.99,110.61,108.63,109.22,4624017.0,506134415.0,603317210.0,0.00766432139404742,600436
2020-01-03,109.5,109.58,108.22,109.0,3210961.0,349794648.0,603317210.0,0.005322177035195134,600436
2020-01-06,108.29,109.51,108.04,108.64,3780899.0,411097050.0,603317210.0,0.006266850899214362,600436
2020-01-07,108.94,110.07,107.75,110.05,3931650.0,428715925.0,603317210.0,0.006516721112596805,600436
2020-01-08,109.67,111.2,109.2,109.9,3306038.0,364244805.0,603317210.0,0.0054797674344479585,600436
2020-01-09,110.59,115.23,109.83,114.1,8350229.0,943967424.0,603317210.0,0.013840528434453245,600436
2020-01-10,114.3,115.28,113.4,114.65,4410273.0,504900283.0,603317210.0,0.007310040103115905,600436
2020-01-13,114.77,116.37,113.47,116.17,6034772.0,694164710.0,603317210.0,0.010002651838822898,600436
2020-01-14,116.39,116.87,114.46,114.65,3185393.0,367185567.0,603317210.0,0.00527979800211567,600436
2020-01-15,114.7,116.43,114.52,115.62,3212652.0,372003898.0,603317210.0,0.005324979872528416,600436
2020-01-16,116.1,118.85,115.21,118.85,4318125.0,506796555.0,603317210.0,0.007157304529734863,600436
2020-01-17,118.78,124.94,118.33,123.38,7876161.0,960074998.0,603317210.0,0.013054759369453425,600436
2020-01-20,123.0,129.0,122.0,125.99,7334065.0,926490342.0,603317210.0,0.012156233700013298,600436
2020-01-21,130.4,133.48,129.3,129.6,9345303.0,1225794596.0,603317210.0,0.015489866433612925,600436
2020-01-22,129.3,130.3,127.01,128.07,6058397.0,778121140.0,603317210.0,0.010041810343848802,600436
2020-01-23,128.07,132.78,126.18,128.79,7634844.0,990684805.0,603317210.0,0.012654775752211677,600436
2020-02-03,123.0,128.0,115.91,119.41,12059903.0,1456631572.0,603317210.0,0.01998932369258951,600436
2020-02-04,120.16,124.95,120.16,123.43,7060209.0,869403638.0,603317210.0,0.011702316597267299,600436
2020-02-05,123.77,135.77,123.77,135.77,9861829.0,1287480705.0,603317210.0,0.01634600975496787,600436
2020-02-06,137.5,137.73,131.97,134.29,10234061.0,1372821576.0,603317210.0,0.016962985358896027,600436
2020-02-07,132.95,133.8,129.52,132.44,6827787.0,898481991.0,603317210.0,0.011317076467949588,600436
2020-02-10,131.3,131.98,128.01,129.82,5958751.0,772058414.0,603317210.0,0.009876646814036683,600436
2020-02-11,129.11,132.65,129.0,131.64,5146931.0,672788675.0,603317210.0,0.0085310528436608,600436
2020-02-12,131.64,131.87,129.41,130.09,3811008.0,496028327.0,603317210.0,0.0063167566527730905,600436
