日期,开盘,最高,最低,收盘,成交量,成交额,outstanding_share,turnover,code
2020-01-02,4.78,4.83,4.77,4.8,10319999.0,49441318.0,698469106.0,0.0147751688819863,2538
2020-01-03,4.81,4.89,4.78,4.86,10639500.0,51453540.0,698469106.0,0.0152325992783423,2538
2020-01-06,4.85,4.95,4.82,4.89,13158287.0,64331848.0,698469106.0,0.018838753048585,2538
2020-01-07,4.88,4.93,4.86,4.92,8761908.0,42993604.0,698469106.0,0.0125444460245031,2538
2020-01-08,4.9,4.92,4.8,4.81,10176553.0,49488586.0,698469106.0,0.0145697968780311,2538
2020-01-09,4.85,4.91,4.85,4.9,6622653.0,32355375.0,698469106.0,0.009481669186382,2538
2020-01-10,4.93,4.93,4.81,4.85,7852766.0,38130765.0,698469106.0,0.0112428251049946,2538
2020-01-13,4.85,4.88,4.78,4.87,5429353.0,26234583.0,698469106.0,0.0077732185337342,2538
2020-01-14,4.86,4.92,4.85,4.88,7630800.0,37272816.0,698469106.0,0.0109250358168311,2538
2020-01-15,4.88,4.88,4.82,4.85,5249200.0,25405353.0,698469106.0,0.0075152930242844,2538
2020-01-16,4.86,4.86,4.8,4.81,4796166.0,23122348.0,698469106.0,0.0068666830913492,2538
2020-01-17,4.83,4.84,4.74,4.75,5346522.0,25558824.0,698469106.0,0.0076546291798337,2538
2020-01-20,4.72,4.78,4.7,4.78,4418300.0,20969516.0,698469106.0,0.0063256913756755,2538
2020-01-21,4.77,4.77,4.71,4.71,4782916.0,22655846.0,698469106.0,0.0068477130325646,2538
2020-01-22,4.7,4.76,4.66,4.74,4555796.0,21428314.0,698469106.0,0.0065225447494595,2538
2020-01-23,4.72,4.73,4.48,4.57,7552105.0,34870219.0,698469106.0,0.0108123679846764,2538
2020-02-03,4.11,4.13,4.11,4.11,5207800.0,21405404.0,698469106.0,0.0074560205387237,2538
2020-02-04,3.97,4.16,3.97,4.12,11291619.0,46270215.0,698469106.0,0.0161662397133997,2538
2020-02-05,4.13,4.23,4.11,4.19,10461729.0,43715128.0,698469106.0,0.014978084084366,2538
2020-02-06,4.2,4.35,4.17,4.29,13001844.0,55682877.0,698469106.0,0.0186147732065904,2538
